gene_name,entrezID
TMEM132A,54972
TMEM134,80194
TMEM135,65084
TMEM140,55281
TMEM143,55260
TMEM144,55314
TMEM147,10430
TMEM14A,28978
TMEM14B,81853
TMEM151B,441151
TMEM156,80008
TMEM158,25907
TMEM160,54958
TMEM161A,54929
TMEM163,81615
TMEM164,84187
TMEM165,55858
TMEM168,64418
TMEM176A,55365
TMEM176B,28959
TMEM177,80775
TMEM179B,374395
TMEM183A,92703
TMEM184B,25829
TMEM184C,55751
TMEM185B,79134
TMEM186,25880
TMEM187,8269
TMEM19,55266
TMEM204,79652
TMEM208,29100
TMEM209,84928
TMEM212,389177
TMEM214,54867
TMEM220,388335
TMEM222,84065
TMEM223,79064
TMEM230,29058
TMEM243,79161
TMEM248,55069
TMEM251,26175
TMEM254,80195
TMEM255A,55026
TMEM256,254863
TMEM258,746
TMEM259,91304
TMEM260,54916
TMEM267,64417
TMEM268,203197
TMEM30A,55754
TMEM30B,161291
TMEM33,55161
TMEM35A,59353
TMEM38B,55151
TMEM39A,55254
TMEM39B,55116
TMEM40,55287
TMEM41B,440026
TMEM43,79188
TMEM45A,55076
TMEM47,83604
TMEM50A,23585
TMEM50B,757
TMEM51,55092
TMEM53,79639
TMEM59,9528
TMEM59L,25789
TMEM62,80021
TMEM63A,9725
TMEM70,54968
TMEM74B,55321
TMEM80,283232
TMEM87A,25963
TMEM8B,51754
TMEM92,162461
TMEM94,9772
TMEM97,27346
TMEM9B,56674
TMF1,7110
TMLHE,55217
TMOD1,7111
TMOD2,29767
TMOD3,29766
TMPO,7112
TMPRSS11D,9407
TMPRSS11E,28983
TMPRSS15,5651
TMPRSS2,7113
TMPRSS3,64699
TMPRSS4,56649
TMPRSS5,80975
TMPRSS6,164656
TMSB10,9168
TMSB15A,11013
TMSB15B,286527
TMSB4X,7114
TMSB4Y,9087
TMUB2,79089
TMX1,81542
TMX2,51075
TMX4,56255
TNC,3371
TNF,7124
TNFAIP1,7126
TNFAIP2,7127
TNFAIP3,7128
TNFAIP6,7130
TNFAIP8,25816
TNFRSF10B,8795
TNFRSF10C,8794
TNFRSF10D,8793
TNFRSF11A,8792
TNFRSF11B,4982
TNFRSF12A,51330
TNFRSF13B,23495
TNFRSF14,8764
TNFRSF17,608
TNFRSF1A,7132
TNFRSF1B,7133
TNFRSF21,27242
TNFRSF25,8718
TNFRSF4,7293
TNFRSF8,943
TNFRSF9,3604
TNFSF10,8743
TNFSF11,8600
TNFSF12,8742
TNFSF12-TNFSF13,407977
TNFSF14,8740
TNFSF15,9966
TNFSF18,8995
TNFSF4,7292
TNFSF8,944
TNFSF9,8744
TNIK,23043
TNIP1,10318
TNIP2,79155
TNIP3,79931
TNK1,8711
TNK2,10188
TNKS,8658
TNKS2,80351
TNMD,64102
TNN,63923
TNNC1,7134
TNNC2,7125
TNNI1,7135
TNNI2,7136
TNNI3,7137
TNNI3K,51086
TNNT1,7138
TNNT2,7139
TNNT3,7140
TNP1,7141
TNP2,7142
TNPO1,3842
TNPO2,30000
TNPO3,23534
TNR,7143
TNRC18,84629
TNRC6B,23112
TNS1,7145
TNS2,23371
TNS3,64759
TNS4,84951
TNXB,7148
TOB1,10140
TOB2,10766
TOE1,114034
TOGARAM1,23116
TOLLIP,54472
TOM1,10043
TOM1L1,10040
TOM1L2,146691
TOMM20,9804
TOMM22,56993
TOMM34,10953
TOMM40,10452
TOMM70,9868
TONSL,4796
TOP1,7150
TOP2A,7153
TOP2B,7155
TOP3A,7156
TOP3B,8940
TOPBP1,11073
TOPORS,10210
TOR1A,1861
TOR1AIP1,26092
TOR1B,27348
TOR3A,64222
TOR4A,54863
TOX,9760
TOX3,27324
TOX4,9878
TP53,7157
TP53AIP1,63970
TP53BP1,7158
TP53BP2,7159
TP53I11,9537
TP53I3,9540
TP53TG3,24150
TP53TG5,27296
TP63,8626
TP73,7161
TP73-AS1,57212
TPBG,7162
TPCN1,53373
TPD52,7163
TPD52L1,7164
TPD52L2,7165
TPGS2,25941
TPH1,7166
TPI1,7167
TPK1,27010
TPM1,7168
TPM2,7169
TPM3,7170
TPM4,7171
TPMT,7172
TPO,7173
TPP1,1200
TPP2,7174
TPPP,11076
TPPP3,51673
TPR,7175
TPRA1,131601
TPRKB,51002
TPSAB1,7177
TPSB2,64499
TPSD1,23430
TPSG1,25823
TPST1,8460
TPST2,8459
TPT1,7178
TPTE,7179
TPX2,22974
TRA2A,29896
TRA2B,6434
TRABD,80305
TRADD,8717
TRAF1,7185
TRAF2,7186
TRAF3,7187
TRAF3IP1,26146
TRAF3IP2,10758
TRAF3IP3,80342
TRAF4,9618
TRAF5,7188
TRAF6,7189
TRAFD1,10906
TRAIP,10293
TRAK1,22906
TRAK2,66008
TRAM1,23471
TRAM2,9697
TRANK1,9881
TRAP1,10131
TRAPPC10,7109
TRAPPC11,60684
TRAPPC12,51112
TRAPPC13,80006
TRAPPC14,55262
TRAPPC2,6399
TRAPPC2B,10597
TRAPPC2L,51693
TRAPPC3,27095
TRAPPC4,51399
TRAPPC6A,79090
TRAPPC8,22878
TRAPPC9,83696
TRAT1,50852
TRDMT1,1787
TRDN,10345
TREH,11181
TREM1,54210
TREM2,54209
TREML2,79865
TRERF1,55809
TREX1,11277
TREX2,11219
TRH,7200
TRHDE,29953
TRHR,7201
TRIAP1,51499
TRIB1,10221
TRIB2,28951
TRIB3,57761
TRIM10,10107
TRIM13,10206
TRIM14,9830
TRIM15,89870
TRIM16,10626
TRIM17,51127
TRIM2,23321
TRIM21,6737
TRIM22,10346
TRIM23,373
TRIM24,8805
TRIM25,7706
TRIM26,7726
TRIM27,5987
TRIM28,10155
TRIM29,23650
TRIM3,10612
TRIM31,11074
TRIM32,22954
TRIM33,51592
TRIM36,55521
TRIM37,4591
TRIM38,10475
TRIM44,54765
TRIM45,80263
TRIM46,80128
TRIM48,79097
TRIM49,57093
TRIM5,85363
TRIM52,84851
TRIM58,25893
TRIM6-TRIM34,445372
TRIM62,55223
TRIM66,9866
TRIM68,55128
TRIM8,81603
TRIM9,114088
TRIO,7204
TRIOBP,11078
TRIP10,9322
TRIP11,9321
TRIP12,9320
TRIP13,9319
TRIP4,9325
TRIP6,7205
TRIT1,54802
TRMO,51531
TRMT1,55621
TRMT11,60487
TRMT112,51504
TRMT12,55039
TRMT13,54482
TRMT1L,81627
TRMT2A,27037
TRMT2B,79979
TRMT44,152992
TRMT5,57570
TRMT61A,115708
TRMT61B,55006
TRMT9B,57604
TRMU,55687
TRNAU1AP,54952
TRO,7216
TROAP,10024
TRPA1,8989
TRPC1,7220
TRPC2,7221
TRPC3,7222
TRPC4,7223
TRPC4AP,26133
TRPC5,7224
TRPC6,7225
TRPC7,57113
TRPM1,4308
TRPM2,7226
TRPM3,80036
TRPM4,54795
TRPM6,140803
TRPM8,79054
TRPS1,7227
TRPV1,7442
TRPV2,51393
TRPV4,59341
TRPV5,56302
TRPV6,55503
TRRAP,8295
TSBP1,10665
TSC1,7248
TSC2,7249
TSC22D1,8848
TSC22D2,9819
TSC22D3,1831
TSC22D4,81628
TSEN2,80746
TSEN34,79042
TSFM,10102
TSG101,7251
TSGA10,80705
TSHB,7252
TSHR,7253
TSHZ1,10194
TSHZ2,128553
TSKS,60385
TSKU,25987
TSN,7247
TSNAX,7257
TSNAXIP1,55815
TSPAN1,10103
TSPAN12,23554
TSPAN13,27075
TSPAN14,81619
TSPAN15,23555
TSPAN2,10100
TSPAN3,10099
TSPAN31,6302
TSPAN32,10077
TSPAN4,7106
TSPAN5,10098
TSPAN6,7105
TSPAN7,7102
TSPAN8,7103
TSPAN9,10867
TSPO,706
TSPO2,222642
TSPOAP1,9256
TSPY1,7258
TSPY2,64591
TSPYL1,7259
TSPYL2,64061
TSPYL4,23270
TSPYL5,85453
TSR1,55720
TSR2,90121
TSR3,115939
TSSC4,10078
TSSK1B,83942
TSSK2,23617
TST,7263
TSTD2,158427
TTBK2,146057
TTC1,7265
TTC12,54970
TTC13,79573
TTC17,55761
TTC19,54902
TTC21B,79809
TTC22,55001
TTC23,64927
TTC26,79989
TTC27,55622
TTC28,23331
TTC3,7267
TTC30A,92104
TTC31,64427
TTC33,23548
TTC36,143941
TTC38,55020
TTC39A,22996
TTC4,7268
TTC9,23508
TTF1,7270
TTF2,8458
TTI1,9675
TTI2,80185
TTK,7272
TTLL1,25809
TTLL12,23170
TTLL2,83887
TTLL3,26140
TTLL4,9654
TTLL5,23093
TTLL7,79739
TTN,7273
TTPA,7274
TTPAL,79183
TTR,7276
TTTY1,50858
TTTY9B,425057
TTYH1,57348
TUB,7275
TUBA1A,7846
TUBA1B,10376
TUBA1C,84790
TUBA3C,7278
TUBA3D,113457
TUBA4A,7277
TUBA4B,80086
TUBA8,51807
TUBAL3,79861
TUBB,203068
TUBB1,81027
TUBB2A,7280
TUBB2B,347733
TUBB3,10381
TUBB4A,10382
TUBB4B,10383
TUBB6,84617
TUBB8,347688
TUBD1,51174
TUBG1,7283
TUBG2,27175
TUBGCP2,10844
TUBGCP3,10426
TUBGCP4,27229
TUBGCP5,114791
TUFM,7284
TUFT1,7286
TUG1,55000
TULP1,7287
TULP2,7288
TULP3,7289
TULP4,56995
TUSC2,11334
TUSC3,7991
TUT1,64852
TUT4,23318
TUT7,79670
TVP23B,51030
TWF1,5756
TWF2,11344
TWIST1,7291
TWNK,56652
TWSG1,57045
TXK,7294
TXLNA,200081
TXLNG,55787
TXN,7295
TXN2,25828
TXNDC15,79770
TXNDC5,81567
TXNDC9,10190
TXNIP,10628
TXNL1,9352
TXNL4A,10907
TXNL4B,54957
TXNRD1,7296
TXNRD2,10587
TXNRD3,114112
TYK2,7297
TYMP,1890
TYMS,7298
TYR,7299
TYRO3,7301
TYROBP,7305
TYRP1,7306
TYW1,55253
U2AF1,7307
U2AF2,11338
U2SURP,23350
UAP1,6675
UAP1L1,91373
UBA1,7317
UBA2,10054
UBA3,9039
UBA5,79876
UBA52,7311
UBA6,55236
UBA7,7318
UBAC1,10422
UBAP1,51271
UBAP2,55833
UBAP2L,9898
UBASH3A,53347
UBB,7314
UBC,7316
UBD,10537
UBE2A,7319
UBE2B,7320
UBE2C,11065
UBE2D1,7321
UBE2D2,7322
UBE2D3,7323
UBE2D4,51619
UBE2E1,7324
UBE2E3,10477
UBE2G1,7326
UBE2G2,7327
UBE2H,7328
UBE2I,7329
UBE2J1,51465
UBE2K,3093
UBE2L3,7332
UBE2L6,9246
UBE2M,9040
UBE2N,7334
UBE2NL,389898
UBE2O,63893
UBE2Q1,55585
UBE2S,27338
UBE2V2,7336
UBE2W,55284
UBE2Z,65264
UBE3A,7337
UBE3B,89910
UBE3C,9690
UBE4A,9354
UBE4B,10277
UBFD1,56061
UBIAD1,29914
UBL3,5412
UBL4A,8266
UBL5,59286
UBN1,29855
UBOX5,22888
UBP1,7342
UBQLN2,29978
UBQLN3,50613
UBR2,23304
UBR4,23352
UBR5,51366
UBR7,55148
UBTD1,80019
UBTF,7343
UBXN1,51035
UBXN2B,137886
UBXN4,23190
UBXN6,80700
UBXN7,26043
UBXN8,7993
UCHL1,7345
UCHL3,7347
UCHL5,51377
UCK2,7371
UCKL1,54963
UCN,7349
UCP1,7350
UCP2,7351
UCP3,7352
UEVLD,55293
UFC1,51506
UFD1,7353
UFL1,23376
UFM1,51569
UFSP2,55325
UGCG,7357
UGDH,7358
UGGT1,56886
UGGT2,55757
UGP2,7360
UGT1A10,54575
UGT1A6,54578
UGT1A8,54576
UGT2A1,10941
UGT2A3,79799
UGT2B15,7366
UGT2B17,7367
UGT2B28,54490
UGT2B4,7363
UGT8,7368
UIMC1,51720
ULBP1,80329
ULBP2,80328
ULK1,8408
ULK2,9706
ULK4,54986
UMOD,7369
UMPS,7372
UNC119,9094
UNC119B,84747
UNC13A,23025
UNC13B,10497
UNC45A,55898
UNC50,25972
UNC5B,219699
UNC5C,8633
UNC93A,54346
UNC93B1,81622
UNG,7374
UPB1,51733
UPF1,5976
UPF2,26019
UPF3A,65110
UPF3B,65109
UPK1A,11045
UPK1B,7348
UPK2,7379
UPK3A,7380
UPP1,7378
UQCC1,55245
UQCR10,29796
UQCR11,10975
UQCRB,7381
UQCRC1,7384
UQCRC2,7385
UQCRFS1,7386
UQCRH,7388
UQCRQ,27089
URB1,9875
URB2,9816
URGCP,55665
URI1,8725
URM1,81605
UROD,7389
UROS,7390
USB1,79650
USE1,55850
USF2,7392
USH1C,10083
USH2A,7399
USO1,8615
USP1,7398
USP10,9100
USP11,8237
USP12,219333
USP13,8975
USP14,9097
USP15,9958
USP16,10600
USP18,11274
USP19,10869
USP2,9099
USP20,10868
USP21,27005
USP22,23326
USP24,23358
USP25,29761
USP27X,389856
USP29,57663
USP3,9960
USP32,84669
USP33,23032
USP34,9736
USP36,57602
USP39,10713
USP4,7375
USP46,64854
USP47,55031
USP48,84196
USP5,8078
USP53,54532
USP6,9098
USP6NL,9712
USP7,7874
USP8,9101
USP9X,8239
USP9Y,8287
USPL1,10208
UST,10090
UTF1,8433
UTP11,51118
UTP14A,10813
UTP14C,9724
UTP15,84135
UTP18,51096
UTP20,27340
UTP25,27042
UTP3,57050
UTP6,55813
UTRN,7402
UTS2,10911
UTY,7404
UVRAG,7405
UXS1,80146
UXT,8409
VAC14,55697
VAMP1,6843
VAMP2,6844
VAMP3,9341
VAMP4,8674
VAMP5,10791
VAMP7,6845
VAMP8,8673
VANGL1,81839
VAPA,9218
VAPB,9217
VARS1,7407
VASH1,22846
VASH2,79805
VASP,7408
VAT1,10493
VAT1L,57687
VAV1,7409
VAV2,7410
VAV3,10451
VAX2,25806
VBP1,7411
VCAM1,7412
VCAN,1462
VCL,7414
VCP,7415
VCPIP1,80124
VCPKMT,79609
VCX,26609
VCY1B,353513
VDAC1,7416
VDAC2,7417
VDAC3,7419
VDR,7421
VEGFA,7422
VEGFB,7423
VEGFC,7424
VEGFD,2277
VENTX,27287
VENTXP1,139538
VEZF1,7716
VEZT,55591
VGF,7425
VGLL1,51442
VGLL3,389136
VGLL4,9686
VHL,7428
VIL1,7429
VILL,50853
VIM,7431
VIP,7432
VIPAS39,63894
VIPR1,7433
VIPR2,7434
VKORC1,79001
VLDLR,7436
VN1R1,57191
VNN1,8876
VNN2,8875
VNN3P,55350
VOPP1,81552
VPREB1,7441
VPREB3,29802
VPS11,55823
VPS13A,23230
VPS13B,157680
VPS13C,54832
VPS13D,55187
VPS16,64601
VPS26A,9559
VPS26C,10311
VPS28,51160
VPS33A,65082
VPS33B,26276
VPS35,55737
VPS35L,57020
VPS37B,79720
VPS37C,55048
VPS39,23339
VPS41,27072
VPS45,11311
VPS4A,27183
VPS4B,9525
VPS50,55610
VPS51,738
VPS52,6293
VPS53,55275
VPS54,51542
VPS72,6944
VPS8,23355
VPS9D1,9605
VRK1,7443
VRK2,7444
VRK3,51231
VRTN,55237
VSIG10,54621
VSIG4,11326
VSNL1,7447
VSTM4,196740
VSX1,30813
VTCN1,79679
VTI1B,10490
VTN,7448
VWA1,64856
VWA5A,4013
VWA7,80737
VWA8,23078
VWF,7450
WAC,51322
WAPL,23063
WARS1,7453
WARS2,10352
WAS,7454
WASF1,8936
WASF2,10163
WASF3,10810
WASHC2A,387680
WASHC2C,253725
WASHC3,51019
WASHC4,23325
WASHC5,9897
WASL,8976
WBP11,51729
WBP1L,54838
WBP2,23558
WBP4,11193
WDCP,80304
WDFY3,23001
WDHD1,11169
WDR1,9948
WDR11,55717
WDR12,55759
WDR13,64743
WDR18,57418
WDR19,57728
WDR25,79446
WDR26,80232
WDR3,10885
WDR33,55339
WDR37,22884
WDR4,10785
WDR41,55255
WDR43,23160
WDR44,54521
WDR45,11152
WDR45B,56270
WDR46,9277
WDR47,22911
WDR48,57599
WDR55,54853
WDR59,79726
WDR5B,54554
WDR6,11180
WDR62,284403
WDR7,23335
WDR70,55100
WDR73,84942
WDR74,54663
WDR76,79968
WDR77,79084
WDR82,80335
WDR83OS,51398
WDR91,29062
WDTC1,23038
WEE1,7465
WFDC1,58189
WFDC2,10406
WFDC8,90199
WFS1,7466
WHAMM,123720
WHRN,25861
WIF1,11197
WIPF1,7456
WIPF2,147179
WIPI1,55062
WIPI2,26100
WIZ,58525
WLS,79971
WNK1,65125
WNT1,7471
WNT10B,7480
WNT11,7481
WNT16,51384
WNT2,7472
WNT2B,7482
WNT3,7473
WNT4,54361
WNT5A,7474
WNT5B,81029
WNT6,7475
WNT7A,7476
WNT7B,7477
WNT8B,7479
WRAP53,55135
WRAP73,49856
WRN,7486
WRNIP1,56897
WSB1,26118
WSB2,55884
WSCD1,23302
WSCD2,9671
WT1,7490
WTAP,9589
WWC1,23286
WWC2,80014
WWC3,55841
WWOX,51741
WWP1,11059
WWP2,11060
WWTR1,25937
XAB2,56949
XAF1,54739
XBP1,7494
XCL1,6375
XCL2,6846
XCR1,2829
XDH,7498
XIAP,331
XIST,7503
XK,7504
XKR8,55113
XKRY2,353515
XPA,7507
XPC,7508
XPNPEP1,7511
XPNPEP2,7512
XPNPEP3,63929
XPO1,7514
XPO4,64328
XPO6,23214
XPO7,23039
XPOT,11260
XRCC1,7515
XRCC2,7516
XRCC3,7517
XRCC4,7518
XRCC5,7520
XRCC6,2547
XYLB,9942
XYLT2,64132
YAF2,10138
YAP1,10413
YARS1,8565
YARS2,51067
YBX1,4904
YBX2,51087
YBX3,8531
YEATS2,55689
YEATS4,8089
YES1,7525
YIF1A,10897
YIPF1,54432
YIPF2,78992
YIPF3,25844
YIPF4,84272
YIPF5,81555
YIPF6,286451
YJU2,55702
YJU2B,81576
YKT6,10652
YLPM1,56252
YME1L1,10730
YOD1,55432
YPEL1,29799
YPEL5,51646
YRDC,79693
YTHDC1,91746
YTHDC2,64848
YTHDF1,54915
YTHDF2,51441
YTHDF3,253943
YWHAB,7529
YWHAE,7531
YWHAH,7533
YWHAH-AS1,25775
YWHAQ,10971
YWHAZ,7534
YY1,7528
YY1AP1,55249
YY2,404281
ZAP70,7535
ZBBX,79740
ZBED1,9189
ZBED2,79413
ZBED4,9889
ZBED5,58486
ZBED8,63920
ZBP1,81030
ZBTB1,22890
ZBTB10,65986
ZBTB11,27107
ZBTB14,7541
ZBTB16,7704
ZBTB17,7709
ZBTB18,10472
ZBTB20,26137
ZBTB22,9278
ZBTB24,9841
ZBTB25,7597
ZBTB3,79842
ZBTB32,27033
ZBTB33,10009
ZBTB38,253461
ZBTB39,9880
ZBTB40,9923
ZBTB43,23099
ZBTB44,29068
ZBTB48,3104
ZBTB5,9925
ZBTB6,10773
ZBTB7A,51341
ZBTB7B,51043
ZBTB7C,201501
ZC2HC1A,51101
ZC2HC1C,79696
ZC3H11A,9877
ZC3H12A,80149
ZC3H13,23091
ZC3H14,79882
ZC3H15,55854
ZC3H3,23144
ZC3H4,23211
ZC3H7A,29066
ZC3H7B,23264
ZC3HAV1,56829
ZC4H2,55906
ZCCHC10,54819
ZCCHC14,23174
ZCCHC2,54877
ZCCHC24,219654
ZCCHC4,29063
ZCCHC8,55596
ZCWPW1,55063
ZDHHC11,79844
ZDHHC13,54503
ZDHHC14,79683
ZDHHC17,23390
ZDHHC18,84243
ZDHHC24,254359
ZDHHC3,51304
ZDHHC4,55146
ZDHHC6,64429
ZDHHC7,55625
ZEB1,6935
ZEB2,9839
ZER1,10444
ZFAND1,79752
ZFAND3,60685
ZFAND5,7763
ZFAND6,54469
ZFC3H1,196441
ZFHX3,463
ZFHX4,79776
ZFP2,80108
ZFP30,22835
ZFP36,7538
ZFP36L1,677
ZFP36L2,678
ZFP37,7539
ZFP64,55734
ZFP69B,65243
ZFPL1,7542
ZFPM2,23414
ZFR,51663
ZFR2,23217
ZFTA,65998
ZFTRAF1,50626
ZFX,7543
ZFY,7544
ZFYVE16,9765
ZFYVE21,79038
ZFYVE26,23503
ZFYVE9,9372
ZGPAT,84619
ZHX2,22882
ZHX3,23051
ZIC1,7545
ZIC3,7547
ZIC4,84107
ZIM2,23619
ZKSCAN1,7586
ZKSCAN3,80317
ZKSCAN4,387032
ZKSCAN5,23660
ZKSCAN7,55888
ZKSCAN8,7745
ZMAT3,64393
ZMAT4,79698
ZMAT5,55954
ZMIZ1,57178
ZMIZ2,83637
ZMPSTE24,10269
ZMYM1,79830
ZMYM2,7750
ZMYM3,9203
ZMYM4,9202
ZMYM5,9205
ZMYM6,9204
ZMYND10,51364
ZMYND11,10771
ZMYND8,23613
ZNF10,7556
ZNF100,163227
ZNF106,64397
ZNF107,51427
ZNF112,7771
ZNF117,51351
ZNF12,7559
ZNF124,7678
ZNF131,7690
ZNF132,7691
ZNF133,7692
ZNF134,7693
ZNF135,7694
ZNF136,7695
ZNF14,7561
ZNF140,7699
ZNF141,7700
ZNF142,7701
ZNF143,7702
ZNF146,7705
ZNF148,7707
ZNF154,7710
ZNF155,7711
ZNF157,7712
ZNF16,7564
ZNF160,90338
ZNF165,7718
ZNF174,7727
ZNF175,7728
ZNF177,7730
ZNF180,7733
ZNF184,7738
ZNF185,7739
ZNF189,7743
ZNF19,7567
ZNF195,7748
ZNF197,10168
ZNF20,7568
ZNF200,7752
ZNF202,7753
ZNF205,7755
ZNF207,7756
ZNF208,7757
ZNF211,10520
ZNF212,7988
ZNF214,7761
ZNF215,7762
ZNF217,7764
ZNF219,51222
ZNF22,7570
ZNF221,7638
ZNF222,7673
ZNF223,7766
ZNF224,7767
ZNF225,7768
ZNF226,7769
ZNF227,7770
ZNF230,7773
ZNF232,7775
ZNF235,9310
ZNF236,7776
ZNF239,8187
ZNF24,7572
ZNF248,57209
ZNF250,58500
ZNF257,113835
ZNF26,7574
ZNF263,10127
ZNF264,9422
ZNF266,10781
ZNF267,10308
ZNF268,10795
ZNF271P,10778
ZNF273,10793
ZNF274,10782
ZNF276,92822
ZNF277,11179
ZNF280A,129025
ZNF280B,140883
ZNF280D,54816
ZNF281,23528
ZNF282,8427
ZNF286A,57335
ZNF287,57336
ZNF292,23036
ZNF3,7551
ZNF302,55900
ZNF304,57343
ZNF318,24149
ZNF32,7580
ZNF324,25799
ZNF324B,388569
ZNF329,79673
ZNF330,27309
ZNF331,55422
ZNF334,55713
ZNF335,63925
ZNF337,26152
ZNF34,80778
ZNF343,79175
ZNF345,25850
ZNF35,7584
ZNF350,59348
ZNF354A,6940
ZNF358,140467
ZNF362,149076
ZNF365,22891
ZNF384,171017
ZNF385D,79750
ZNF391,346157
ZNF394,84124
ZNF395,55893
ZNF407,55628
ZNF408,79797
ZNF41,7592
ZNF410,57862
ZNF415,55786
ZNF419,79744
ZNF423,23090
ZNF426,79088
ZNF428,126299
ZNF43,7594
ZNF430,80264
ZNF432,9668
ZNF44,51710
ZNF440,126070
ZNF442,79973
ZNF443,10224
ZNF444,55311
ZNF446,55663
ZNF45,7596
ZNF451,26036
ZNF460,10794
ZNF467,168544
ZNF468,90333
ZNF471,57573
ZNF473,25888
ZNF480,147657
ZNF484,83744
ZNF492,57615
ZNF500,26048
ZNF507,22847
ZNF510,22869
ZNF512B,57473
ZNF516,9658
ZNF518A,9849
ZNF528,84436
ZNF532,55205
ZNF536,9745
ZNF544,27300
ZNF549,256051
ZNF550,162972
ZNF551,90233
ZNF552,79818
ZNF556,80032
ZNF557,79230
ZNF562,54811
ZNF571,51276
ZNF573,126231
ZNF574,64763
ZNF576,79177
ZNF580,51157
ZNF586,54807
ZNF589,51385
ZNF592,9640
ZNF593,51042
ZNF606,80095
ZNF609,23060
ZNF613,79898
ZNF614,80110
ZNF623,9831
ZNF629,23361
ZNF638,27332
ZNF639,51193
ZNF646,9726
ZNF652,22834
ZNF654,55279
ZNF665,79788
ZNF667,63934
ZNF668,79759
ZNF669,79862
ZNF671,79891
ZNF672,79894
ZNF675,171392
ZNF682,91120
ZNF688,146542
ZNF692,55657
ZNF695,57116
ZNF696,79943
ZNF7,7553
ZNF701,55762
ZNF702P,79986
ZNF706,51123
ZNF710,374655
ZNF711,7552
ZNF74,7625
ZNF747,65988
ZNF749,388567
ZNF750,79755
ZNF75D,7626
ZNF76,7629
ZNF764,92595
ZNF767P,79970
ZNF768,79724
ZNF771,51333
ZNF780B,163131
ZNF785,146540
ZNF787,126208
ZNF79,7633
ZNF8,7554
ZNF80,7634
ZNF804A,91752
ZNF808,388558
ZNF81,347344
ZNF816,125893
ZNF821,55565
ZNF83,55769
ZNF835,90485
ZNF839,55778
ZNF84,7637
ZNF85,7639
ZNF91,7644
ZNF93,81931
ZNG1B,150472
ZNHIT1,10467
ZNHIT2,741
ZNHIT3,9326
ZNHIT6,54680
ZNRD2,10534
ZNRF4,148066
ZP2,7783
ZPBP,11055
ZPR1,8882
ZRSR2,8233
ZSCAN12,9753
ZSCAN16,80345
ZSCAN18,65982
ZSCAN2,54993
ZSCAN26,7741
ZSCAN31,64288
ZSCAN32,54925
ZSCAN5A,79149
ZSCAN9,7746
ZSWIM1,90204
ZSWIM8,23053
ZW10,9183
ZWILCH,55055
ZWINT,11130
ZXDB,158586
ZXDC,79364
ZYX,7791
ZZEF1,23140
ZZZ3,26009
